# log10mustar log10mustar_err log10lambda log10lambda_err
1.297256946563720703e+01 7.951328903436660767e-02 1.573334932327270508e+00 4.379954189062118530e-02
1.295784759521484375e+01 1.256950497627258301e-01 1.628747224807739258e+00 3.852859884500503540e-02
1.298708534240722656e+01 1.012415215373039246e-01 1.547639012336730957e+00 3.568119928240776062e-02
1.314247131347656250e+01 1.117533892393112183e-01 1.644501090049743652e+00 3.757449239492416382e-02
1.301642131805419922e+01 7.711728662252426147e-02 1.730850934982299805e+00 4.173932969570159912e-02
1.292419433593750000e+01 6.479362398386001587e-02 1.556742191314697266e+00 3.710497170686721802e-02
1.290395164489746094e+01 7.219615578651428223e-02 1.479917883872985840e+00 3.488093987107276917e-02
1.299933719635009766e+01 7.706899195909500122e-02 1.585720419883728027e+00 3.358004987239837646e-02
1.291141128540039062e+01 1.075844168663024902e-01 1.484066963195800781e+00 3.962814062833786011e-02
1.291292858123779297e+01 7.664488255977630615e-02 1.567276358604431152e+00 4.434054717421531677e-02
1.301499366760253906e+01 9.250493347644805908e-02 1.566917419433593750e+00 3.840984776616096497e-02
1.292694664001464844e+01 6.300664693117141724e-02 1.498389601707458496e+00 3.476727753877639771e-02
1.291656398773193359e+01 1.024373918771743774e-01 1.622155666351318359e+00 4.419640824198722839e-02
1.291518974304199219e+01 1.085243523120880127e-01 1.543488979339599609e+00 3.699097782373428345e-02
1.290887832641601562e+01 4.973611608147621155e-02 1.637688517570495605e+00 4.206525534391403198e-02
1.304959011077880859e+01 7.888916879892349243e-02 1.607684731483459473e+00 3.535226359963417053e-02
1.315562057495117188e+01 3.913031890988349915e-02 1.596254348754882812e+00 3.594768047332763672e-02
1.310553264617919922e+01 8.597444742918014526e-02 1.561314225196838379e+00 4.143176227807998657e-02
1.292332267761230469e+01 8.591169118881225586e-02 1.516511201858520508e+00 3.359072655439376831e-02
1.299452114105224609e+01 1.013797447085380554e-01 1.494375705718994141e+00 3.434446826577186584e-02
1.292369651794433594e+01 8.451607078313827515e-02 1.582960009574890137e+00 3.752807900309562683e-02
1.314920425415039062e+01 5.014627054333686829e-02 1.657230615615844727e+00 3.547564521431922913e-02
1.324988651275634766e+01 4.950081184506416321e-02 1.652832388877868652e+00 4.658835753798484802e-02
1.306741046905517578e+01 5.729139223694801331e-02 1.335784316062927246e+00 6.604114174842834473e-02
1.303104019165039062e+01 5.586712434887886047e-02 1.541208505630493164e+00 3.790972381830215454e-02
1.302583789825439453e+01 4.833856970071792603e-02 1.660862088203430176e+00 3.786003217101097107e-02
1.299231147766113281e+01 7.475953549146652222e-02 1.529622912406921387e+00 3.700537607073783875e-02
1.288623905181884766e+01 5.658343434333801270e-02 1.554899811744689941e+00 4.049852862954139709e-02
1.298757839202880859e+01 7.129480689764022827e-02 1.613853573799133301e+00 4.412637278437614441e-02
1.293044948577880859e+01 5.914624407887458801e-02 1.604896306991577148e+00 3.823898732662200928e-02
1.291959381103515625e+01 8.113543689250946045e-02 1.541208505630493164e+00 3.552628308534622192e-02
1.290365791320800781e+01 7.851495593786239624e-02 1.413931012153625488e+00 3.786489367485046387e-02
1.302408504486083984e+01 6.834832578897476196e-02 1.548201799392700195e+00 3.774558380246162415e-02
1.320217704772949219e+01 8.225759118795394897e-02 1.540636420249938965e+00 3.599747642874717712e-02
1.288598537445068359e+01 7.302966713905334473e-02 1.571028470993041992e+00 3.765236586332321167e-02
1.329482936859130859e+01 5.115907639265060425e-02 1.546134471893310547e+00 3.807565942406654358e-02
1.294225502014160156e+01 5.236815661191940308e-02 1.558576703071594238e+00 3.685300797224044800e-02
1.316050052642822266e+01 5.014876648783683777e-02 1.428498625755310059e+00 4.562038183212280273e-02
1.289126777648925781e+01 6.852505356073379517e-02 1.616425037384033203e+00 3.823054954409599304e-02
1.308038520812988281e+01 1.026801392436027527e-01 1.583305954933166504e+00 3.939028456807136536e-02
1.290749835968017578e+01 4.200155660510063171e-02 1.586064219474792480e+00 4.743029549717903137e-02
1.324619579315185547e+01 1.565669178962707520e-01 1.496704101562500000e+00 3.809330612421035767e-02
1.291261100769042969e+01 7.118654996156692505e-02 1.550818800926208496e+00 3.872752934694290161e-02
1.293840503692626953e+01 6.507259607315063477e-02 1.563129544258117676e+00 3.942172229290008545e-02
1.303756904602050781e+01 5.719544738531112671e-02 1.633549094200134277e+00 4.555392637848854065e-02
1.311987495422363281e+01 4.765083268284797668e-02 1.565658450126647949e+00 3.735893219709396362e-02
1.292235279083251953e+01 1.157442554831504822e-01 1.473062038421630859e+00 3.443828597664833069e-02
1.302091026306152344e+01 5.598719790577888489e-02 1.528643250465393066e+00 3.636161237955093384e-02
1.311854839324951172e+01 5.410484969615936279e-02 1.593897938728332520e+00 3.746692463755607605e-02
1.289282608032226562e+01 8.298455923795700073e-02 1.652242541313171387e+00 5.163739994168281555e-02
1.293086147308349609e+01 5.186771973967552185e-02 1.601924300193786621e+00 3.821522742509841919e-02
1.322510433197021484e+01 4.256207123398780823e-02 1.519726395606994629e+00 4.760263115167617798e-02
1.290284156799316406e+01 6.819955259561538696e-02 1.496070265769958496e+00 4.230103641748428345e-02
1.289482402801513672e+01 1.002817749977111816e-01 1.515299439430236816e+00 3.543804213404655457e-02
1.289119338989257812e+01 7.559064775705337524e-02 1.589146375656127930e+00 3.604815527796745300e-02
1.304727745056152344e+01 5.357715487480163574e-02 1.330864071846008301e+00 6.060726568102836609e-02
1.290074253082275391e+01 5.986679345369338989e-02 1.552678585052490234e+00 3.855247050523757935e-02
1.304842090606689453e+01 6.750018894672393799e-02 1.543678402900695801e+00 3.769114986062049866e-02
1.320820903778076172e+01 3.823321312665939331e-02 1.631851315498352051e+00 4.601480066776275635e-02
1.300489711761474609e+01 1.308273226022720337e-01 1.583997130393981934e+00 3.708938509225845337e-02
1.314398288726806641e+01 4.412025958299636841e-02 1.585548281669616699e+00 3.747257962822914124e-02
1.293396186828613281e+01 1.063338965177536011e-01 1.503407359123229980e+00 3.865544497966766357e-02
1.314168167114257812e+01 7.217182964086532593e-02 1.522917866706848145e+00 4.193302989006042480e-02
1.303492736816406250e+01 8.430410921573638916e-02 1.552307248115539551e+00 4.022099450230598450e-02
1.291376209259033203e+01 8.133579045534133911e-02 1.598598003387451172e+00 3.883530572056770325e-02
1.309545135498046875e+01 7.589700818061828613e-02 1.552864193916320801e+00 3.799571469426155090e-02
1.291814899444580078e+01 9.505986422300338745e-02 1.408274888992309570e+00 5.621718615293502808e-02
1.313745594024658203e+01 4.818722233176231384e-02 1.617864847183227539e+00 5.030727013945579529e-02
1.294860458374023438e+01 5.652743950486183167e-02 1.502366781234741211e+00 3.933028876781463623e-02
1.305437755584716797e+01 1.441920101642608643e-01 1.517518520355224609e+00 3.897095844149589539e-02
1.293534278869628906e+01 5.653982609510421753e-02 1.384883999824523926e+00 3.997126221656799316e-02
1.303271007537841797e+01 5.593661963939666748e-02 1.549325346946716309e+00 3.653285279870033264e-02
1.307755470275878906e+01 5.669692903757095337e-02 1.301105618476867676e+00 7.149192690849304199e-02
1.308611488342285156e+01 4.423211887478828430e-02 1.345759630203247070e+00 5.140177160501480103e-02
1.303210735321044922e+01 6.153319776058197021e-02 1.552307248115539551e+00 4.490411654114723206e-02
1.290464401245117188e+01 9.235543757677078247e-02 1.517317295074462891e+00 3.783567622303962708e-02
1.296587467193603516e+01 8.240281045436859131e-02 1.649726748466491699e+00 3.756527230143547058e-02
1.298730278015136719e+01 4.619294404983520508e-02 1.505067110061645508e+00 3.667591512203216553e-02
1.301480770111083984e+01 6.071849167346954346e-02 1.513068914413452148e+00 3.649276494979858398e-02
1.289203453063964844e+01 7.603257149457931519e-02 1.515905737876892090e+00 3.824970498681068420e-02
1.290994739532470703e+01 8.448022603988647461e-02 1.564937472343444824e+00 4.605581238865852356e-02
1.327548027038574219e+01 3.914209827780723572e-02 1.476835131645202637e+00 4.245604574680328369e-02
1.300883960723876953e+01 6.771879643201828003e-02 1.570494413375854492e+00 4.100980609655380249e-02
1.296716690063476562e+01 7.064112275838851929e-02 1.484284281730651855e+00 3.788838908076286316e-02
1.299325752258300781e+01 7.249847799539566040e-02 1.521922945976257324e+00 4.223231971263885498e-02
1.289087486267089844e+01 8.223480731248855591e-02 1.576156973838806152e+00 4.022147879004478455e-02
1.290476036071777344e+01 6.202181428670883179e-02 1.570137977600097656e+00 5.365544557571411133e-02
1.293098449707031250e+01 6.806770712137222290e-02 1.494799971580505371e+00 4.102579131722450256e-02
1.297294425964355469e+01 7.688658684492111206e-02 1.599931597709655762e+00 3.896347060799598694e-02
1.289349079132080078e+01 7.945808023214340210e-02 1.485585689544677734e+00 3.843148052692413330e-02
1.302219676971435547e+01 5.246142297983169556e-02 1.451351642608642578e+00 3.786408528685569763e-02
1.303270721435546875e+01 5.649414286017417908e-02 1.711978077888488770e+00 4.980332404375076294e-02
1.290235328674316406e+01 6.340457499027252197e-02 1.577736377716064453e+00 4.190053418278694153e-02
1.315330505371093750e+01 5.591620132327079773e-02 1.464962124824523926e+00 3.789197653532028198e-02
1.302968597412109375e+01 5.046001076698303223e-02 1.519526004791259766e+00 4.309133812785148621e-02
1.300098609924316406e+01 8.452607691287994385e-02 1.477718114852905273e+00 4.100712388753890991e-02
1.305169010162353516e+01 4.408859461545944214e-02 1.482106566429138184e+00 3.854727372527122498e-02
1.290142345428466797e+01 1.037349030375480652e-01 1.557293415069580078e+00 4.208011552691459656e-02
1.312729930877685547e+01 4.993594065308570862e-02 1.497968792915344238e+00 3.685793280601501465e-02
1.294846725463867188e+01 5.866644158959388733e-02 1.424029707908630371e+00 4.640313610434532166e-02
1.292766761779785156e+01 9.803549945354461670e-02 1.557843804359436035e+00 4.094857722520828247e-02
1.312482929229736328e+01 1.584780067205429077e-01 1.481013655662536621e+00 4.128375276923179626e-02
1.295634174346923828e+01 6.964568048715591431e-02 1.493100404739379883e+00 3.888424858450889587e-02
1.298518180847167969e+01 9.799762815237045288e-02 1.453222274780273438e+00 4.272420331835746765e-02
1.288890361785888672e+01 7.463210076093673706e-02 1.544057130813598633e+00 4.010889306664466858e-02
1.292895412445068359e+01 6.846443563699722290e-02 1.644050240516662598e+00 4.002980887889862061e-02
1.313033962249755859e+01 4.552133381366729736e-02 1.580704092979431152e+00 4.079857468605041504e-02
1.288830280303955078e+01 5.632154643535614014e-02 1.574042081832885742e+00 3.780502825975418091e-02
1.292249584197998047e+01 5.019658058881759644e-02 1.522321224212646484e+00 3.810420259833335876e-02
1.325024223327636719e+01 4.108410701155662537e-02 1.548576593399047852e+00 4.328046366572380066e-02
1.290855884552001953e+01 7.559436559677124023e-02 1.594909310340881348e+00 4.151624813675880432e-02
1.288585662841796875e+01 5.614631623029708862e-02 1.465416073799133301e+00 4.051470756530761719e-02
1.322660827636718750e+01 2.887670099735260010e-01 1.476392865180969238e+00 3.918017074465751648e-02
1.297036361694335938e+01 1.209702119231224060e-01 1.566198468208312988e+00 4.015662148594856262e-02
1.301634883880615234e+01 8.837689459323883057e-02 1.469705343246459961e+00 4.916581138968467712e-02
1.297764968872070312e+01 6.586501002311706543e-02 1.492887496948242188e+00 4.574494436383247375e-02
1.296400547027587891e+01 5.236386507749557495e-02 1.412395715713500977e+00 4.810432717204093933e-02
1.289233303070068359e+01 6.511428952217102051e-02 1.466096162796020508e+00 4.149214923381805420e-02
1.294590187072753906e+01 8.124972134828567505e-02 1.450178384780883789e+00 4.223909974098205566e-02
1.295932197570800781e+01 5.782229825854301453e-02 1.439232826232910156e+00 3.939113393425941467e-02
1.291185474395751953e+01 4.828535765409469604e-02 1.544813632965087891e+00 4.525848850607872009e-02
1.298715114593505859e+01 7.545105367898941040e-02 1.437542796134948730e+00 4.500406607985496521e-02
1.313040161132812500e+01 5.244738608598709106e-02 1.558576703071594238e+00 4.882125928997993469e-02
1.341004562377929688e+01 2.362810373306274414e-01 1.474397420883178711e+00 4.319950938224792480e-02
1.290474605560302734e+01 6.895123422145843506e-02 1.551749706268310547e+00 3.895396739244461060e-02
1.294469165802001953e+01 1.107736080884933472e-01 1.432677388191223145e+00 4.291777312755584717e-02
1.297955417633056641e+01 7.843247801065444946e-02 1.538915991783142090e+00 4.070597887039184570e-02
1.313494873046875000e+01 4.371822625398635864e-02 1.449708104133605957e+00 6.071564555168151855e-02
1.322082519531250000e+01 5.011279881000518799e-02 1.492248177528381348e+00 4.157358035445213318e-02
1.288952159881591797e+01 1.251349449157714844e-01 1.511031150817871094e+00 4.140268638730049133e-02
1.289030933380126953e+01 7.920023053884506226e-02 1.462685108184814453e+00 3.940087556838989258e-02
1.289252090454101562e+01 8.645132929086685181e-02 1.544057130813598633e+00 3.858098015189170837e-02
1.292091464996337891e+01 5.663000047206878662e-02 1.565117716789245605e+00 4.120206832885742188e-02
1.301208496093750000e+01 1.247001290321350098e-01 1.503199458122253418e+00 4.085124656558036804e-02
1.297960662841796875e+01 5.346945673227310181e-02 1.511643528938293457e+00 4.172000288963317871e-02
1.301632785797119141e+01 6.072884798049926758e-02 1.358423233032226562e+00 5.068985372781753540e-02
1.317092609405517578e+01 5.874199047684669495e-02 1.531770110130310059e+00 3.778365254402160645e-02
1.289307785034179688e+01 9.644751995801925659e-02 1.460625410079956055e+00 4.071103781461715698e-02
1.311062717437744141e+01 3.675113245844841003e-02 1.480137228965759277e+00 3.980787470936775208e-02
1.299604415893554688e+01 7.708474993705749512e-02 1.560768008232116699e+00 4.119335860013961792e-02
1.317390060424804688e+01 4.546831175684928894e-02 1.468580722808837891e+00 4.043674468994140625e-02
1.298166751861572266e+01 5.446231365203857422e-02 1.458786487579345703e+00 3.893077000975608826e-02
1.289269447326660156e+01 5.609337985515594482e-02 1.486018657684326172e+00 4.928724840283393860e-02
1.303844070434570312e+01 7.786581665277481079e-02 1.528839349746704102e+00 4.095628857612609863e-02
1.294913768768310547e+01 6.487528234720230103e-02 1.487961530685424805e+00 3.949212282896041870e-02
1.288630390167236328e+01 7.808127254247665405e-02 1.425524473190307617e+00 4.325389489531517029e-02
1.291058349609375000e+01 7.021242380142211914e-02 1.413164019584655762e+00 4.065303504467010498e-02
1.291283416748046875e+01 1.089506372809410095e-01 1.522321224212646484e+00 4.270486533641815186e-02
1.288850212097167969e+01 7.323671132326126099e-02 1.468580722808837891e+00 4.380228370428085327e-02
1.294192600250244141e+01 6.117243692278862000e-02 1.400441527366638184e+00 4.095919057726860046e-02
1.300513839721679688e+01 6.419798731803894043e-02 1.444025635719299316e+00 4.072003439068794250e-02
1.289843463897705078e+01 1.199993714690208435e-01 1.440916299819946289e+00 4.515042901039123535e-02
1.343670463562011719e+01 4.480892419815063477e-02 1.499649524688720703e+00 5.074080079793930054e-02
1.323824691772460938e+01 4.432327672839164734e-02 1.448530435562133789e+00 4.137920960783958435e-02
1.289413642883300781e+01 1.365637332201004028e-01 1.469480633735656738e+00 4.229224100708961487e-02
1.296903991699218750e+01 8.527942001819610596e-02 1.416985273361206055e+00 3.972806409001350403e-02
1.289260101318359375e+01 8.916217833757400513e-02 1.547263383865356445e+00 4.526747390627861023e-02
1.298791503906250000e+01 5.375828966498374939e-02 1.480137228965759277e+00 3.844753280282020569e-02
1.291374778747558594e+01 7.579258084297180176e-02 1.516309499740600586e+00 4.272404313087463379e-02
